name,category,cat_code,addr,road_addr,x,y,do,si,gu,시군구,시도,시군구(특별)
써브즈,카페,CE7,부산 부산진구 전포동 360-4,부산 부산진구 동성로15번길 24-1,35.1519471937037,129.067079470341,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
우모레,카페,CE7,부산 부산진구 전포동 340-33,부산 부산진구 동성로39번길 30-7,35.1543601736215,129.066676387558,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
제이브루스,카페,CE7,부산 부산진구 전포동 664-8,부산 부산진구 서전로37번길 20,35.1587278653595,129.063995331359,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
79파운야드 서면학원가점,카페,CE7,부산 부산진구 부전동 220-6,부산 부산진구 중앙대로680번길 45,35.1535740622834,129.061617952523,부산,부산진구,부전동,부산진구,부산광역시,부산광역시 부산진구
플루오,카페,CE7,부산 부산진구 전포동 664-6,부산 부산진구 서전로37번길 26,35.1589206258345,129.064211984585,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
론도테이블,카페,CE7,부산 부산진구 양정동 273-49,부산 부산진구 동평로405번길 40,35.1753147900544,129.070635494724,부산,부산진구,양정동,부산진구,부산광역시,부산광역시 부산진구
블라블라,카페,CE7,부산 부산진구 초읍동 215-17,부산 부산진구 성지로 78,35.1775597927755,129.054169660655,부산,부산진구,초읍동,부산진구,부산광역시,부산광역시 부산진구
온어스,카페,CE7,부산 연제구 거제동 676-219,부산 연제구 해맞이로 67,35.180299060287,129.068264900262,부산,연제구,거제동,연제구,부산광역시,부산광역시 연제구
코쿠씨,카페,CE7,부산 부산진구 전포동 671-12,부산 부산진구 전포대로223번길 10,35.1565924000153,129.064612909154,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
무화,카페,CE7,부산 부산진구 전포동 197-8,부산 부산진구 서전로67번길 27-9,35.15894585206821,129.06674852087073,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
카페비,카페,CE7,부산 부산진구 연지동 240-17,부산 부산진구 동평로223번길 84,35.1726053036589,129.050282742073,부산,부산진구,연지동,부산진구,부산광역시,부산광역시 부산진구
카페러마프,카페,CE7,부산 남구 문현동 403-5,부산 남구 수영로13번길 7,35.1375684567354,129.06928393839,부산,남구,문현동,남구,부산광역시,부산광역시 남구
오틈,카페,CE7,부산 부산진구 전포동 340-51,부산 부산진구 서전로68번길 80,35.154202014123875,129.06712555158455,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
멍스랜드,카페,CE7,부산 부산진구 양정동 364-4,부산 부산진구 양지로 10,35.1694633564631,129.069593751601,부산,부산진구,양정동,부산진구,부산광역시,부산광역시 부산진구
제로베이크샵,카페,CE7,부산 부산진구 양정동 276,부산 부산진구 동평로405번길 77,35.1768700012503,129.071542017277,부산,부산진구,양정동,부산진구,부산광역시,부산광역시 부산진구
보이저,카페,CE7,부산 부산진구 전포동 346-64,부산 부산진구 서전로58번길 100,35.153334521012,129.066050249487,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
댕댕크루,기타,,부산 동구 범일동 830-296,부산 동구 자성로133번길 6,35.137296291882,129.06564150744,부산,동구,범일동,동구,부산광역시,부산광역시 동구
핸디,카페,CE7,부산 부산진구 초읍동 505,부산 부산진구 성지로114번길 66,35.181434665738,129.054813806208,부산,부산진구,초읍동,부산진구,부산광역시,부산광역시 부산진구
듀스포레,카페,CE7,부산 남구 대연동 244-3,부산 남구 황령대로319번가길 193,35.1504495663921,129.089759091278,부산,남구,대연동,남구,부산광역시,부산광역시 남구
커피사계,카페,CE7,부산 부산진구 전포동 327-11,부산 부산진구 진남로356번길 38,35.1575363149624,129.072871981149,부산,부산진구,전포동,부산진구,부산광역시,부산광역시 부산진구
로더,카페,CE7,부산 남구 대연동 60-33,부산 남구 용소로21번길 21-2,35.1355999587834,129.102069451923,부산,남구,대연동,남구,부산광역시,부산광역시 남구
프루터리,카페,CE7,부산 수영구 민락동 220-11,부산 수영구 민락로 10,35.1562491374159,129.122729015038,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
모치플레지르,카페,CE7,부산 수영구 광안동 379-40,부산 수영구 수영로545번길 17-17,35.1538595154894,129.111167884882,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
제이스테이펜트하우스펜션,숙박,AD5,부산 수영구 광안동 200-4,부산 수영구 광안해변로 179,35.1505983150609,129.115862983159,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
해피뉴이어,카페,CE7,부산 수영구 광안동 128-22,부산 수영구 무학로52번길 26,35.1600945896933,129.119679653351,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
슬랩트 부산점,카페,CE7,부산 수영구 민락동 173-19,부산 수영구 민락로 17,35.1568242400987,129.122205198957,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
코펜하겐,카페,CE7,부산 수영구 광안동 182-29,부산 수영구 남천바다로21번길 47,35.1510284491903,129.114195409348,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
테토,카페,CE7,부산 수영구 민락동 164-25,부산 수영구 민락로34번길 12-2,35.158135584054,129.121835467428,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
선데이서비스,카페,CE7,부산 수영구 광안동 155-9,부산 수영구 수영로594번길 84,35.158067192946284,129.117969028684,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
바이탈13,카페,CE7,부산 수영구 남천동 186-1,부산 수영구 남천동로24번길 37,35.1405692903425,129.110548071735,부산,수영구,남천동,수영구,부산광역시,부산광역시 수영구
댄싱컵 수영구청점,카페,CE7,부산 수영구 남천동 7-12,부산 수영구 남천동로108번길 15,35.146200849721275,129.11203311808157,부산,수영구,남천동,수영구,부산광역시,부산광역시 수영구
레인스트릿커피,카페,CE7,부산 수영구 광안동 186-1,부산 수영구 남천바다로15번길 31,35.15084042133194,129.11324805207886,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
도그랑,카페,CE7,부산 수영구 민락동 110-45,부산 수영구 광안해변로344번길 17-17,35.1553149444848,129.131536528662,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
노아브루어스,카페,CE7,부산 수영구 광안동 153-32,부산 수영구 광안로49번길 25-1,35.1563454105282,129.118157004146,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
피오브프레즐,카페,CE7,부산 수영구 남천동 3-33,부산 수영구 남천바다로 38-8,35.1481354621043,129.114005348324,부산,수영구,남천동,수영구,부산광역시,부산광역시 수영구
스팅프리커피웍스,카페,CE7,부산 수영구 민락동 34-7,부산 수영구 민락본동로19번길 59,35.1575651623279,129.125791720501,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
삐에드라,카페,CE7,부산 수영구 남천동 31-2,부산 수영구 광남로 51,35.1472512933602,129.11205039509,부산,수영구,남천동,수영구,부산광역시,부산광역시 수영구
어반6.5,카페,CE7,부산 수영구 광안동 1330,부산 수영구 광안로 20,35.15506889760753,129.1171023614239,부산,수영구,광안동,수영구,부산광역시,부산광역시 수영구
텐테이블펜션,숙박,AD5,부산 수영구 민락동 178-15,부산 수영구 광안해변로 247-1,35.1550785599913,129.121030773622,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
카페마일로 오션테라스수변공원점,카페,CE7,부산 수영구 민락동 783,부산 수영구 광안해변로326번길 32,35.1544072719853,129.128474585674,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
굿센트커피,카페,CE7,부산 수영구 민락동 14-18,부산 수영구 민락본동로31번길 22,35.15929809893174,129.12722711224976,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
레인즈,카페,CE7,부산 수영구 민락동 32-19,부산 수영구 민락본동로31번길 65,35.1584609058944,129.12497011614,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
포비베이크샵,카페,CE7,부산 남구 대연동 30-4,부산 남구 수영로366번길 16-6,35.138940061567006,129.10598840107193,부산,남구,대연동,남구,부산광역시,부산광역시 남구
카페 수,카페,CE7,부산 수영구 민락동 14-3,부산 수영구 민락본동로 33,35.1596973630238,129.128147183042,부산,수영구,민락동,수영구,부산광역시,부산광역시 수영구
오달당,카페,CE7,부산 동래구 안락동 632-129,부산 동래구 온천천로 435-1,35.191993345589864,129.10066086697174,부산,동래구,안락동,동래구,부산광역시,부산광역시 동래구
카페 포토이,카페,CE7,부산 수영구 망미동 826-62,부산 수영구 연수로 285-1,35.173234605378234,129.10203280416795,부산,수영구,망미동,수영구,부산광역시,부산광역시 수영구
카페예쁜하루,카페,CE7,부산 동래구 안락동 631-94,부산 동래구 온천천로 453,35.1915637561168,129.102566471319,부산,동래구,안락동,동래구,부산광역시,부산광역시 동래구
블루샥 온천천공원점,카페,CE7,부산 연제구 거제동 1465-1,부산 연제구 거제천로255번길 54,35.1944595667835,129.085089677568,부산,연제구,거제동,연제구,부산광역시,부산광역시 연제구
에타리 교대본점,카페,CE7,부산 연제구 거제동 89-23,부산 연제구 교대로 18-1,35.1956152309915,129.077782578476,부산,연제구,거제동,연제구,부산광역시,부산광역시 연제구
워커라운지,카페,CE7,부산 연제구 연산동 825,부산 연제구 황령산로 624,35.1749009044133,129.082053563188,부산,연제구,연산동,연제구,부산광역시,부산광역시 연제구
댕쥬르,카페,CE7,부산 부산진구 양정동 345-35,부산 부산진구 중앙대로928번길 26,35.17184589716304,129.07213008508015,부산,부산진구,양정동,부산진구,부산광역시,부산광역시 부산진구
월월월 앳 더 모먼츠,카페,CE7,부산 연제구 연산동 1135-56,부산 연제구 쌍미천로84번길 6,35.1804806404431,129.088240397522,부산,연제구,연산동,연제구,부산광역시,부산광역시 연제구
하이드벗,카페,CE7,부산 연제구 연산동 808-15,부산 연제구 중앙천로19번길 38-1,35.1769531853952,129.081561525651,부산,연제구,연산동,연제구,부산광역시,부산광역시 연제구
안녕마들렌,카페,CE7,부산 연제구 연산동 2146-39,부산 연제구 쌍미천로 35-2,35.1763891764217,129.08992471552,부산,연제구,연산동,연제구,부산광역시,부산광역시 연제구
폴커피바,카페,CE7,부산 동래구 안락동 221-4,부산 동래구 온천천로471번길 7,35.1915100043904,129.104570667993,부산,동래구,안락동,동래구,부산광역시,부산광역시 동래구
플레인에떼,카페,CE7,부산 수영구 수영동 451-9,부산 수영구 연수로401번길 3,35.1689239758455,129.113342884157,부산,수영구,수영동,수영구,부산광역시,부산광역시 수영구
카페드쁠랑뜨,카페,CE7,부산 해운대구 재송동 1146-39,부산 해운대구 재송2로28번길 18,35.19166546863809,129.13076357659298,부산,해운대구,재송동,해운대구,부산광역시,부산광역시 해운대구
아이리,카페,CE7,부산 금정구 금성동 332,부산 금정구 땅곡길 94-1,35.25385349134414,129.05145841134896,부산,금정구,금성동,금정구,부산광역시,부산광역시 금정구
온타임,카페,CE7,부산 북구 화명동 1567-6,부산 북구 산성로 23-9,35.23987600648812,129.015843809178,부산,북구,화명동,북구,부산광역시,부산광역시 북구
만덕고개길436,카페,CE7,부산 동래구 온천동 산 153-6,부산 동래구 만덕고개길 436,35.213298579028816,129.0580566067351,부산,동래구,온천동,동래구,부산광역시,부산광역시 동래구
부바스 만덕점,카페,CE7,부산 북구 만덕동 328-5,부산 북구 덕천로 313,35.2094698560694,129.038283764636,부산,북구,만덕동,북구,부산광역시,부산광역시 북구
카프리초,카페,CE7,부산 북구 만덕동 670-5,부산 북구 만덕1로104번가길 84,35.2166655842417,129.029061760427,부산,북구,만덕동,북구,부산광역시,부산광역시 북구
에디스베이커리카페,카페,CE7,부산 북구 화명동 2276-5,부산 북구 금곡대로285번길 40,35.2342871699922,129.011448296959,부산,북구,화명동,북구,부산광역시,부산광역시 북구
펫그라운드,카페,CE7,부산 북구 덕천동 375-5,부산 북구 만덕대로 119,35.2133741720319,129.017819147998,부산,북구,덕천동,북구,부산광역시,부산광역시 북구
금정산성부산집,음식점,FD6,부산 금정구 금성동 984-2,부산 금정구 공해1길 31,35.242759000220055,129.05615372218176,부산,금정구,금성동,금정구,부산광역시,부산광역시 금정구
말던카페,카페,CE7,부산 동래구 사직동 72-4,부산 동래구 아시아드대로171번길 30,35.1991133618836,129.06340963644,부산,동래구,사직동,동래구,부산광역시,부산광역시 동래구
메종드다월,카페,CE7,부산 금정구 부곡동 223-30,부산 금정구 중앙대로1719번길 20-14,35.2385114385672,129.091142138504,부산,금정구,부곡동,금정구,부산광역시,부산광역시 금정구
뉘앙스,카페,CE7,부산 금정구 장전동 403-22,부산 금정구 부산대학로63번길 21,35.2306235622553,129.084099554216,부산,금정구,장전동,금정구,부산광역시,부산광역시 금정구
카페라온,카페,CE7,부산 동래구 명륜동 669-14,부산 동래구 충렬대로181번길 114-4,35.20865870442604,129.08065678637524,부산,동래구,명륜동,동래구,부산광역시,부산광역시 동래구
댄싱컵 서동점,카페,CE7,부산 금정구 서동 122-5,부산 금정구 서동로175번길 25-4,35.21518184590094,129.10728672147388,부산,금정구,서동,금정구,부산광역시,부산광역시 금정구
캑터스커피,카페,CE7,부산 동래구 복천동 112-2,부산 동래구 동래로 158,35.2040547646045,129.087771296896,부산,동래구,복천동,동래구,부산광역시,부산광역시 동래구
그랜마하우스,카페,CE7,부산 금정구 부곡동 395-12,부산 금정구 부곡로 32-3,35.2195874885963,129.088211986735,부산,금정구,부곡동,금정구,부산광역시,부산광역시 금정구
카페누베,카페,CE7,부산 금정구 장전동 417-20,부산 금정구 금정로 85-10,35.2319776395954,129.086368133794,부산,금정구,장전동,금정구,부산광역시,부산광역시 금정구
나댕디,카페,CE7,부산 동래구 명륜동 2-28,부산 동래구 온천천로 7,35.2174128321836,129.08493004853,부산,동래구,명륜동,동래구,부산광역시,부산광역시 동래구
해운대영무파라드호텔,숙박,AD5,부산 해운대구 중동 1124-8,부산 해운대구 해운대해변로298번길 25,35.160900079174354,129.16648279018403,부산,해운대구,중동,해운대구,부산광역시,부산광역시 해운대구
드림하우스펜션,숙박,AD5,부산 기장군 기장읍 죽성리 141,부산 기장군 기장읍 두호1길 2-1,35.24024201650372,129.247896825668,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
더 가마,카페,CE7,부산 기장군 기장읍 당사리 504-5,부산 기장군 기장읍 당사로5길 6,35.1859839779556,129.209570653195,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
누블루,카페,CE7,부산 기장군 기장읍 대변리 203-2,부산 기장군 기장읍 기장해안로 560-4,35.2231519216595,129.226917444002,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
더소가카페 달맞이점,카페,CE7,부산 해운대구 중동 1499-13,부산 해운대구 달맞이길117번가길 107-24,35.1581107420106,129.17905604376,부산,해운대구,중동,해운대구,부산광역시,부산광역시 해운대구
애코랜드,카페,CE7,부산 해운대구 중동 1010,부산 해운대구 달맞이길62번길 53,35.1575956558544,129.172917329944,부산,해운대구,중동,해운대구,부산광역시,부산광역시 해운대구
일루소펜션,숙박,AD5,부산 해운대구 송정동 288-1,부산 해운대구 송정해변로 4,35.1812771175327,129.205334945582,부산,해운대구,송정동,해운대구,부산광역시,부산광역시 해운대구
팜카페,카페,CE7,부산 기장군 기장읍 석산리 162-6,부산 기장군 기장읍 석산1길 41,35.20330880595853,129.2106208176578,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
거루캥테이블,카페,CE7,부산 해운대구 송정동 127-6,부산 해운대구 송정중앙로5번길 79,35.1868718852792,129.203721129392,부산,해운대구,송정동,해운대구,부산광역시,부산광역시 해운대구
피터펫애견카페 부산본점,카페,CE7,부산 기장군 기장읍 내리 346-5,부산 기장군 기장읍 내리1길 13,35.20854352673923,129.20661690026367,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
프루터리 포레스트,카페,CE7,부산 해운대구 송정동 727-1,부산 해운대구 달맞이길 491,35.1795905031573,129.192816669336,부산,해운대구,송정동,해운대구,부산광역시,부산광역시 해운대구
고마펜션,숙박,AD5,부산 기장군 기장읍 죽성리 402-35,부산 기장군 기장읍 기장해안로 899,35.23492868640721,129.24330425090065,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
로와맨션,카페,CE7,부산 기장군 일광읍 학리 262-1,부산 기장군 일광읍 학리2길 6,35.2591353675489,129.24349573345,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
셉,카페,CE7,부산 해운대구 중동 1404-39,부산 해운대구 해운대해변로298번길 9,35.1609312285036,129.164690596745,부산,해운대구,중동,해운대구,부산광역시,부산광역시 해운대구
상록수,카페,CE7,부산 해운대구 중동 292-5,부산 해운대구 좌동로10번길 59,35.1675714304118,129.17200417488,부산,해운대구,중동,해운대구,부산광역시,부산광역시 해운대구
화봉커피,카페,CE7,부산 기장군 기장읍 연화리 356,부산 기장군 기장읍 연화1길 55,35.214809911249205,129.22306378824163,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
모루씨 해리단길점,카페,CE7,부산 해운대구 우동 520-66,부산 해운대구 우동1로 44,35.1653431768489,129.157674585773,부산,해운대구,우동,해운대구,부산광역시,부산광역시 해운대구
슬로윈드,카페,CE7,부산 해운대구 송정동 195-3,부산 해운대구 송정강변로 23,35.183539659768314,129.20529621130478,부산,해운대구,송정동,해운대구,부산광역시,부산광역시 해운대구
모루씨,카페,CE7,부산 해운대구 좌동 1295-20,부산 해운대구 대천로106번길 5-12,35.1745846745846,129.174732590334,부산,해운대구,좌동,해운대구,부산광역시,부산광역시 해운대구
미닝풀,카페,CE7,부산 해운대구 우동 515-4,부산 해운대구 우동1로38번가길 9,35.1648436864556,129.158194710738,부산,해운대구,우동,해운대구,부산광역시,부산광역시 해운대구
제스터,카페,CE7,부산 해운대구 우동 515-2,부산 해운대구 우동1로38번가길 7-5,35.1650190331451,129.158215805919,부산,해운대구,우동,해운대구,부산광역시,부산광역시 해운대구
타고커피 해리단길점,카페,CE7,부산 해운대구 우동 520-68,부산 해운대구 우동1로 42,35.165163660363085,129.15768520541755,부산,해운대구,우동,해운대구,부산광역시,부산광역시 해운대구
디비에이,카페,CE7,부산 해운대구 송정동 445-3,부산 해운대구 송정광어골로 86,35.1738845194218,129.196297150593,부산,해운대구,송정동,해운대구,부산광역시,부산광역시 해운대구
오에이(OA),카페,CE7,부산 해운대구 중동 1088-33,부산 해운대구 달맞이길50번길 15-1,35.1607503325449,129.170617894245,부산,해운대구,중동,해운대구,부산광역시,부산광역시 해운대구
마니스르낭,카페,CE7,부산 기장군 기장읍 대라리 143-2,부산 기장군 기장읍 차성동로19번길 29,35.2394015081981,129.214809661181,부산,기장군,기장읍,기장군,부산광역시,부산광역시 기장군
주견야독,카페,CE7,부산 해운대구 좌동 1484-1,부산 해운대구 세실로 45,35.1689922949623,129.17828742317,부산,해운대구,좌동,해운대구,부산광역시,부산광역시 해운대구
미니폼폼까페,카페,CE7,부산 해운대구 송정동 435-5,부산 해운대구 송정광어골로82번길 114,35.1782560858774,129.196635394372,부산,해운대구,송정동,해운대구,부산광역시,부산광역시 해운대구
바리스타,카페,CE7,부산 해운대구 좌동 1317,부산 해운대구 세실로 30,35.16898154162437,129.17913544535375,부산,해운대구,좌동,해운대구,부산광역시,부산광역시 해운대구
까만콩,카페,CE7,부산 해운대구 우동 772,부산 해운대구 동백로29번길 4,35.1589738676798,129.151750989283,부산,해운대구,우동,해운대구,부산광역시,부산광역시 해운대구
유정1995,카페,CE7,부산 기장군 정관읍 병산리 530-4,부산 기장군 정관읍 병산로 303-1,35.35278398787319,129.18697080663875,부산,기장군,정관읍,기장군,부산광역시,부산광역시 기장군
두루미베이커리카페,카페,CE7,부산 기장군 정관읍 달산리 934-16,부산 기장군 정관읍 곰내길 654-77,35.3129717336617,129.174991246194,부산,기장군,정관읍,기장군,부산광역시,부산광역시 기장군
토리나무,카페,CE7,부산 기장군 철마면 웅천리 산 104-12,부산 기장군 철마면 곰내길 378,35.2999359799505,129.168729647573,부산,기장군,철마면,기장군,부산광역시,부산광역시 기장군
샬로우커피 양산점,카페,CE7,경남 양산시 물금읍 범어리 2715-33,경남 양산시 물금읍 범구2길 22,35.325032949102,129.017375714329,경남,양산시,물금읍,양산시,경상남도,양산시
디위드,카페,CE7,부산 금정구 노포동 8-2,부산 금정구 중앙대로 2356,35.2936310198813,129.101414046974,부산,금정구,노포동,금정구,부산광역시,부산광역시 금정구
브라운피크닉,카페,CE7,부산 기장군 철마면 장전리 산 180-7,부산 기장군 철마면 개좌로 763-15,35.26841001285624,129.14854270442405,부산,기장군,철마면,기장군,부산광역시,부산광역시 기장군
장안숲,카페,CE7,부산 기장군 장안읍 기룡리 산 192-3,부산 기장군 장안읍 방모산2길 37,35.34142440822546,129.25395793989136,부산,기장군,장안읍,기장군,부산광역시,부산광역시 기장군
효효,카페,CE7,경남 양산시 소주동 1131-3,경남 양산시 백동2길 77,35.4081931051356,129.147366210117,경남,양산시,소주동,양산시,경상남도,양산시
카페 보네르,카페,CE7,경남 양산시 동면 가산리 1022-5,경남 양산시 동면 호포로 61,35.2859341201475,129.013789249778,경남,양산시,동면,양산시,경상남도,양산시
달뷰,카페,CE7,경남 양산시 상북면 상삼리 675-1,경남 양산시 상북면 공원로 386,35.4261275357876,129.05148812253,경남,양산시,상북면,양산시,경상남도,양산시
오크레페,카페,CE7,부산 기장군 일광읍 이천리 458-8,부산 기장군 일광읍 일광로 153,35.266624406657805,129.23810315427764,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
시스커피,카페,CE7,경남 양산시 상북면 신전리 40-6,경남 양산시 상북면 양산대로 1800-87,35.425618818085,129.068361268141,경남,양산시,상북면,양산시,경상남도,양산시
안다미로,카페,CE7,경남 양산시 명곡동 560-7,경남 양산시 명곡로 439,35.3437122104891,129.074727131351,경남,양산시,명곡동,양산시,경상남도,양산시
꽃밭에앉아서,카페,CE7,경남 양산시 상북면 상삼리 67-2,경남 양산시 상북면 상삼2길 2,35.4234368565076,129.060635507147,경남,양산시,상북면,양산시,경상남도,양산시
오드이븐 기장점,카페,CE7,부산 기장군 장안읍 좌동리 3,부산 기장군 장안읍 반룡산단진입로 10,35.3345058964471,129.24853362805,부산,기장군,장안읍,기장군,부산광역시,부산광역시 기장군
멍스타그램 1호점,카페,CE7,경남 양산시 명동 993-7,경남 양산시 명동4길 10,35.3977476288079,129.164462014145,경남,양산시,명동,양산시,경상남도,양산시
브루니데이,카페,CE7,부산 기장군 정관읍 매학리 720-1,부산 기장군 정관읍 정관로 578,35.3207444991038,129.176809100302,부산,기장군,정관읍,기장군,부산광역시,부산광역시 기장군
어라운드펫 정관신도시점,카페,CE7,부산 기장군 정관읍 모전리 121,부산 기장군 정관읍 병산로 2,35.33525737374683,129.17047608028676,부산,기장군,정관읍,기장군,부산광역시,부산광역시 기장군
루나카페애견유치원 .호텔.카페,카페,CE7,경남 양산시 상북면 대석리 1141-18,경남 양산시 상북면 홍룡로 65,35.3900782595475,129.061883739676,경남,양산시,상북면,양산시,경상남도,양산시
카페 놈,카페,CE7,경남 양산시 동면 석산리 1472-15,경남 양산시 동면 금오9길 8,35.313869603201,129.024269869766,경남,양산시,동면,양산시,경상남도,양산시
24시카페몽몽,카페,CE7,경남 양산시 물금읍 가촌리 1296-3,경남 양산시 물금읍 증산역로 143,35.31003733966588,129.0059248389492,경남,양산시,물금읍,양산시,경상남도,양산시
펫토피아,카페,CE7,경남 양산시 평산동 284,경남 양산시 배움터길 60-30,35.37714579905617,129.1437813292389,경남,양산시,평산동,양산시,경상남도,양산시
미니카페,카페,CE7,경남 양산시 동면 석산리 1460-3,경남 양산시 동면 금오11길 34-14,35.3158695078938,129.021670059285,경남,양산시,동면,양산시,경상남도,양산시
퍼스트커피랩 부산일광점,카페,CE7,부산 기장군 일광읍 삼성리 836-6,부산 기장군 일광읍 해빛6로 43-1,35.26323224219905,129.2246926918455,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
카페모히또가서밀라노먹자,카페,CE7,부산 기장군 정관읍 용수리 1302-11,부산 기장군 정관읍 가동3로 37,35.3270038152867,129.18139829141,부산,기장군,정관읍,기장군,부산광역시,부산광역시 기장군
스카이그린,카페,CE7,경남 양산시 평산동 155,경남 양산시 평산남1길 6,35.3796696965955,129.153210425677,경남,양산시,평산동,양산시,경상남도,양산시
우리의계절,카페,CE7,경남 양산시 동면 금산리 1439-2,경남 양산시 동면 금오3길 36-1,35.3100472635486,129.020641235712,경남,양산시,동면,양산시,경상남도,양산시
던디카페,카페,CE7,부산 기장군 일광읍 이천리 817-13,부산 기장군 일광읍 이천8길 7-1,35.26695952718057,129.2367444535241,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
하이드아웃,카페,CE7,경남 양산시 동면 금산리 1446-13,경남 양산시 동면 금오3길 12-1,35.3098738227988,129.023306177942,경남,양산시,동면,양산시,경상남도,양산시
하바나,카페,CE7,부산 기장군 일광읍 문동리 5,부산 기장군 일광읍 일광로 792,35.3114547871335,129.261043186889,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
보몽드,카페,CE7,부산 기장군 장안읍 반룡리 56-7,부산 기장군 장안읍 구기길 19-7,35.334700673295565,129.2681489898015,부산,기장군,장안읍,기장군,부산광역시,부산광역시 기장군
헤이메르펜션,숙박,AD5,울산 울주군 서생면 진하리 26,울산 울주군 서생면 잿골길 72,35.36867659785553,129.34802026951874,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
드메르,카페,CE7,부산 기장군 일광읍 신평리 4,부산 기장군 일광읍 일광로 582-48,35.2923219427938,129.25991943009774,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
카페이소,카페,CE7,울산 울주군 온산읍 강양리 136,울산 울주군 온산읍 강양길 77-8,35.3935861153207,129.343186466203,울산,울주군,온산읍,울주군,울산광역시,울산광역시 울주군
카페0732,카페,CE7,울산 울주군 서생면 대송리 25-11,울산 울주군 서생면 간절곶1길 25-6,35.35945630416973,129.35914320965526,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
보니타커피,카페,CE7,울산 동구 일산동 960-5,울산 동구 해수욕장10길 18,35.49488489071653,129.43020147410127,울산,동구,일산동,동구,울산광역시,울산광역시 동구
시선310 간절곶점,카페,CE7,울산 울주군 서생면 신암리 310,울산 울주군 서생면 신리길 102,35.3450941251406,129.3210859105657,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
토마네애견독채펜션,숙박,AD5,울산 울주군 서생면 대송리 312-19,울산 울주군 서생면 해맞이로 1271-36,35.3640335191459,129.353798349875,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
히든블루,카페,CE7,울산 울주군 서생면 신암리 310-2,울산 울주군 서생면 신리길 96,35.344771328482686,129.3208622184121,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
힐링펫,카페,CE7,부산 기장군 장안읍 기룡리 351-1,부산 기장군 장안읍 고무로 4,35.34801388240796,129.25710949698876,부산,기장군,장안읍,기장군,부산광역시,부산광역시 기장군
라이프라이크,카페,CE7,부산 기장군 일광읍 동백리 152-1,부산 기장군 일광읍 일광로 524,35.2891864872811,129.256907730412,부산,기장군,일광읍,기장군,부산광역시,부산광역시 기장군
레스트펫,카페,CE7,울산 울주군 서생면 위양리 343-11,울산 울주군 서생면 연산1길 109-115,35.35753314682982,129.30680949691046,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
해돋이카페,카페,CE7,울산 울주군 서생면 나사리 143,,35.35416647328742,129.34820930691512,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
더카이트21,카페,CE7,울산 울주군 서생면 진하리 41-12,울산 울주군 서생면 해맞이로 1458,35.3736320340298,129.34637613233,울산,울주군,서생면,울주군,울산광역시,울산광역시 울주군
