name,category,cat_code,addr,road_addr,x,y,do,si,gu
바람이불어오는곳,숙박,AD5,제주특별자치도 서귀포시 대정읍 상모리 3749,제주특별자치도 서귀포시 대정읍 상모대서로20번길 31-15,33.2259543877597,126.259872766814,제주특별자치도,서귀포시,대정읍
산이물,기타,,제주특별자치도 서귀포시 대정읍 하모리,,33.2210724721127,126.246260543966,제주특별자치도,서귀포시,대정읍
루나폴,관광명소,AT4,제주특별자치도 서귀포시 안덕면 덕수리 산 27,제주특별자치도 서귀포시 안덕면 일주서로 1836,33.2541339341401,126.32228546953,제주특별자치도,서귀포시,안덕면
군산,관광명소,AT4,제주특별자치도 서귀포시 안덕면 창천리 산 3-1,,33.253239609507396,126.36997030451425,제주특별자치도,서귀포시,안덕면
송악산둘레길,관광명소,AT4,제주특별자치도 서귀포시 대정읍 상모리,,33.1968232389213,126.293075154019,제주특별자치도,서귀포시,대정읍
안덕계곡,관광명소,AT4,제주특별자치도 서귀포시 안덕면 감산리 1946,,33.2572021694392,126.35258255771,제주특별자치도,서귀포시,안덕면
와이리조트 제주,숙박,AD5,제주특별자치도 서귀포시 안덕면 화순리 1888,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,33.24260881070109,126.32764377826022,제주특별자치도,서귀포시,안덕면
알뜨르비행장,기타,,제주특별자치도 서귀포시 대정읍 상모리 1670,,33.2047161778831,126.271527320164,제주특별자치도,서귀포시,대정읍
베이힐풀앤빌라,숙박,AD5,제주특별자치도 서귀포시 하예동 1888,제주특별자치도 서귀포시 예래로 424,33.23690685314572,126.37266244396896,제주특별자치도,서귀포시,하예동
트로피컬하이드어웨이,숙박,AD5,제주특별자치도 서귀포시 대정읍 상모리 87-22,제주특별자치도 서귀포시 대정읍 형제해안로 284,33.2092336992052,126.291272175286,제주특별자치도,서귀포시,대정읍
디오션힐,숙박,AD5,제주특별자치도 서귀포시 안덕면 사계리 204,제주특별자치도 서귀포시 안덕면 사계북로 208,33.23677024949477,126.30880009256798,제주특별자치도,서귀포시,안덕면
산방산에펜션,숙박,AD5,제주특별자치도 서귀포시 안덕면 사계리 1125,제주특별자치도 서귀포시 안덕면 사계북로41번길 151,33.24631326986233,126.29709780780026,제주특별자치도,서귀포시,안덕면
수펜션,숙박,AD5,제주특별자치도 서귀포시 안덕면 창천리 967-1,제주특별자치도 서귀포시 안덕면 소기왓로 81-19,33.2414689492293,126.366947461659,제주특별자치도,서귀포시,안덕면
중문허브독채펜션,숙박,AD5,제주특별자치도 서귀포시 안덕면 창천리 929-6,제주특별자치도 서귀포시 안덕면 대평감산로 57,33.2396118615944,126.365404014652,제주특별자치도,서귀포시,안덕면
써니빌리지,숙박,AD5,제주특별자치도 서귀포시 하예동 1679,제주특별자치도 서귀포시 예래해안로 109-14,33.2354840221031,126.374796922256,제주특별자치도,서귀포시,하예동
소소한게스트하우스,숙박,AD5,제주특별자치도 서귀포시 안덕면 창천리 890-4,제주특별자치도 서귀포시 안덕면 대평감산로 35,33.2378919653288,126.366011908877,제주특별자치도,서귀포시,안덕면
펠리체펜션,숙박,AD5,제주특별자치도 서귀포시 안덕면 사계리 1585,제주특별자치도 서귀포시 안덕면 사계북로 117,33.2372465520566,126.299801125476,제주특별자치도,서귀포시,안덕면
864펜션,숙박,AD5,제주특별자치도 서귀포시 안덕면 덕수리 864-1,제주특별자치도 서귀포시 안덕면 덕수동로 18-4,33.2554933153994,126.310919142733,제주특별자치도,서귀포시,안덕면
엘린빌리지,숙박,AD5,제주특별자치도 서귀포시 안덕면 사계리 875,제주특별자치도 서귀포시 안덕면 사계로 187-3,33.2466766369156,126.302545829879,제주특별자치도,서귀포시,안덕면
제주도 소규모게스트하우스,숙박,AD5,제주특별자치도 서귀포시 안덕면 창천리 810,제주특별자치도 서귀포시 안덕면 난드르로21번길 7-1,33.2344949753238,126.366073975468,제주특별자치도,서귀포시,안덕면
아만토브펜션,숙박,AD5,제주특별자치도 서귀포시 하예동 1831,제주특별자치도 서귀포시 예래로 446,33.2357416325798,126.370456319205,제주특별자치도,서귀포시,하예동
안덕계곡상록수림,관광명소,AT4,제주특별자치도 서귀포시 안덕면 감산리,,33.2560444160857,126.35326073449,제주특별자치도,서귀포시,안덕면
정글북펜션,숙박,AD5,제주특별자치도 서귀포시 대정읍 상모리 87-16,제주특별자치도 서귀포시 대정읍 송악관광로411번길 18-3,33.209995242381865,126.2910568863734,제주특별자치도,서귀포시,대정읍
열리해안산책로,관광명소,AT4,제주특별자치도 서귀포시 하예동,,33.2401258811609,126.395656271732,제주특별자치도,서귀포시,하예동
롯데호텔 제주,숙박,AD5,제주특별자치도 서귀포시 색달동 2812-4,제주특별자치도 서귀포시 중문관광로72번길 35,33.2484564531332,126.410600157083,제주특별자치도,서귀포시,색달동
켄싱턴리조트 제주중문,숙박,AD5,제주특별자치도 서귀포시 색달동 2822-5,제주특별자치도 서귀포시 중문관광로72번길 29-29,33.2475176776485,126.412657033478,제주특별자치도,서귀포시,색달동
중문대포주상절리대,기타,,제주특별자치도 서귀포시 중문동 2768-1,제주특별자치도 서귀포시 이어도로 36-30,33.23799399299591,126.42601744245376,제주특별자치도,서귀포시,중문동
제주부영호텔앤리조트,숙박,AD5,제주특별자치도 서귀포시 중문동 2700-2,제주특별자치도 서귀포시 중문관광로 222,33.2424969120938,126.42313926057668,제주특별자치도,서귀포시,중문동
제주신라호텔,숙박,AD5,제주특별자치도 서귀포시 색달동 3039-3,제주특별자치도 서귀포시 중문관광로72번길 75,33.24743087763671,126.40804141124566,제주특별자치도,서귀포시,색달동
히든클리프호텔&네이쳐,숙박,AD5,제주특별자치도 서귀포시 상예동 625,제주특별자치도 서귀포시 예래해안로 542,33.2547764885257,126.402595131766,제주특별자치도,서귀포시,상예동
파르나스호텔 제주,숙박,AD5,제주특별자치도 서귀포시 색달동 3039-1,제주특별자치도 서귀포시 중문관광로72번길 100,33.2445934288837,126.405763242364,제주특별자치도,서귀포시,색달동
엉덩물계곡,관광명소,AT4,제주특별자치도 서귀포시 색달동 3384-4,,33.246725539257966,126.41426865499301,제주특별자치도,서귀포시,색달동
씨에스호텔앤리조트,숙박,AD5,제주특별자치도 서귀포시 중문동 2645,제주특별자치도 서귀포시 중문관광로 196,33.2429865455537,126.41966172553384,제주특별자치도,서귀포시,중문동
그랜드메르호텔제주,숙박,AD5,제주특별자치도 서귀포시 하예동 460-1,제주특별자치도 서귀포시 논짓물로 45,33.2396393971937,126.386161956644,제주특별자치도,서귀포시,하예동
그랜드조선 제주,숙박,AD5,제주특별자치도 서귀포시 색달동 2785,제주특별자치도 서귀포시 중문관광로72번길 60,33.252364376562525,126.40800492863461,제주특별자치도,서귀포시,색달동
씨사이드아덴리조트,숙박,AD5,제주특별자치도 서귀포시 색달동 2864-32,제주특별자치도 서귀포시 중문관광로 124,33.24844705285402,126.41414450113662,제주특별자치도,서귀포시,색달동
W오션펜션,숙박,AD5,제주특별자치도 서귀포시 대포동 762-7,제주특별자치도 서귀포시 대포로 32-4,33.24705026574364,126.4315937147406,제주특별자치도,서귀포시,대포동
베릿내오름,관광명소,AT4,제주특별자치도 서귀포시 중문동 3712,,33.2473319412382,126.421505455742,제주특별자치도,서귀포시,중문동
펜션연리,숙박,AD5,제주특별자치도 서귀포시 하예동 463-1,제주특별자치도 서귀포시 논짓물로48번길 3,33.2404046022873,126.386289654446,제주특별자치도,서귀포시,하예동
쉬리의언덕,기타,,제주특별자치도 서귀포시 색달동 3039-41,,33.245663452305,126.407232469643,제주특별자치도,서귀포시,색달동
씨에나펜션,숙박,AD5,제주특별자치도 서귀포시 하예동 351-4,제주특별자치도 서귀포시 예래로 267,33.2421327739963,126.385693882976,제주특별자치도,서귀포시,하예동
브릭216,숙박,AD5,제주특별자치도 서귀포시 대포동 2229-1,제주특별자치도 서귀포시 이어도로 216,33.2408572561954,126.443410693384,제주특별자치도,서귀포시,대포동
제주행복스케치펜션,숙박,AD5,제주특별자치도 서귀포시 상예동 283,제주특별자치도 서귀포시 예래로68번길 44-31,33.2587577329975,126.40140578718432,제주특별자치도,서귀포시,상예동
뷰티플하우스,숙박,AD5,제주특별자치도 서귀포시 대포동 1266,제주특별자치도 서귀포시 이어도로253번길 2,33.243372093041245,126.44668990628153,제주특별자치도,서귀포시,대포동
스프링힐,숙박,AD5,제주특별자치도 서귀포시 대포동 710-2,제주특별자치도 서귀포시 천제연로 292,33.250882078997726,126.43672731338924,제주특별자치도,서귀포시,대포동
그랜드조선 힐 스위트,숙박,AD5,제주특별자치도 서귀포시 색달동 2101,제주특별자치도 서귀포시 중문관광로72번길 60,33.253269177351896,126.40905261898563,제주특별자치도,서귀포시,색달동
펜션머물다,숙박,AD5,제주특별자치도 서귀포시 하예동 341-2,제주특별자치도 서귀포시 논짓물로48번길 16-6,33.2414633295274,126.387432471441,제주특별자치도,서귀포시,하예동
102스테이,숙박,AD5,제주특별자치도 서귀포시 하예동 155-1,제주특별자치도 서귀포시 하예로 1-7,33.24354972801165,126.38579663521116,제주특별자치도,서귀포시,하예동
D1250펜션,숙박,AD5,제주특별자치도 서귀포시 대포동 1250-2,제주특별자치도 서귀포시 대포동서로70번길 58-18,33.2440978698532,126.443046796234,제주특별자치도,서귀포시,대포동
굿당산책로,관광명소,AT4,제주특별자치도 서귀포시 월평동 540-1,제주특별자치도 서귀포시 이어도로 384-20,33.2413493203728,126.460965578726,제주특별자치도,서귀포시,월평동
켄싱턴리조트 서귀포,숙박,AD5,제주특별자치도 서귀포시 강정동 2677,제주특별자치도 서귀포시 이어도로 684,33.2337752320623,126.489065573321,제주특별자치도,서귀포시,강정동
더그랜드섬오름,숙박,AD5,제주특별자치도 서귀포시 법환동 1498,제주특별자치도 서귀포시 막숙포로 118,33.23282507301789,126.50971730148264,제주특별자치도,서귀포시,법환동
마린포트리조트,숙박,AD5,제주특별자치도 서귀포시 강정동 2483-3,제주특별자치도 서귀포시 이어도로 744,33.23547218947637,126.49482788567867,제주특별자치도,서귀포시,강정동
팜밸리리조트,숙박,AD5,제주특별자치도 서귀포시 강정동 3447-1,제주특별자치도 서귀포시 중산간서로 193,33.25910791328155,126.49074364148186,제주특별자치도,서귀포시,강정동
더비비스제주,숙박,AD5,제주특별자치도 서귀포시 강정동 2480,제주특별자치도 서귀포시 이어도로 760,33.235582527904285,126.49624562210052,제주특별자치도,서귀포시,강정동
서건도카라반,숙박,AD5,제주특별자치도 서귀포시 강정동 750,제주특별자치도 서귀포시 이어도로 826-51,33.23251677725197,126.5002166920126,제주특별자치도,서귀포시,강정동
서건도,관광명소,AT4,제주특별자치도 서귀포시 강정동 산 1,,33.2299948343901,126.498627156523,제주특별자치도,서귀포시,강정동
제주락,숙박,AD5,제주특별자치도 서귀포시 법환동 1540,제주특별자치도 서귀포시 월드컵로 203,33.231618230951284,126.50618148451886,제주특별자치도,서귀포시,법환동
강정해오름노을길,관광명소,AT4,제주특별자치도 서귀포시 강정동 4965-8,제주특별자치도 서귀포시 말질로 279,33.2275478708884,126.47803479064238,제주특별자치도,서귀포시,강정동
꿈꾸는노마드,숙박,AD5,제주특별자치도 서귀포시 강정동 1026-1,제주특별자치도 서귀포시 선반로 54,33.241686490915605,126.49958082130144,제주특별자치도,서귀포시,강정동
제주246,숙박,AD5,제주특별자치도 서귀포시 강정동 4695-4,제주특별자치도 서귀포시 말질로 246,33.2302056697894,126.478201383976,제주특별자치도,서귀포시,강정동
베니키아호텔 더제주리조트,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 876-3,제주특별자치도 제주시 한림읍 협재로 226,33.3783092524525,126.251182712647,제주특별자치도,제주시,한림읍
신창풍차해안도로,관광명소,AT4,제주특별자치도 제주시 한경면 신창리 1322-1,,33.343081026740045,126.17420604655737,제주특별자치도,제주시,한경면
블루하와이리조트,숙박,AD5,제주특별자치도 제주시 한림읍 금능리 2005,제주특별자치도 제주시 한림읍 한림로 77,33.3813942527929,126.218099616049,제주특별자치도,제주시,한림읍
제주월령리선인장군락,기타,,제주특별자치도 제주시 한림읍 월령리 359-3,,33.37799991388385,126.21569275616064,제주특별자치도,제주시,한림읍
저지오름,관광명소,AT4,제주특별자치도 제주시 한경면 저지리 산 51,,33.3326866123772,126.250860111101,제주특별자치도,제주시,한경면
산양큰엉곶,기타,,제주특별자치도 제주시 한경면 청수리 956-6,,33.290923074330145,126.25063105774011,제주특별자치도,제주시,한경면
수월봉지질트레일,관광명소,AT4,제주특별자치도 제주시 한경면 고산리 3760,,33.29480821116796,126.16333152647226,제주특별자치도,제주시,한경면
엉알해안,관광명소,AT4,제주특별자치도 제주시 한경면 고산리,,33.2994209234776,126.167515521661,제주특별자치도,제주시,한경면
힐링카약파크 비체올린 캠핑장,숙박,AD5,제주특별자치도 제주시 한경면 판포리 725-1,제주특별자치도 제주시 한경면 판조로 253-6,33.349473694100105,126.2185698699137,제주특별자치도,제주시,한경면
리벤시아풀빌라호텔,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 254-1,제주특별자치도 제주시 한림읍 한림로 33,33.377231178492,126.218459257085,제주특별자치도,제주시,한림읍
푸르다오션펜션,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 330-1,제주특별자치도 제주시 한림읍 월령3길 39-5,33.3794216372503,126.216393552341,제주특별자치도,제주시,한림읍
성김대건신부 제주표착기념관,문화시설,CT1,제주특별자치도 제주시 한경면 용수리 4266,제주특별자치도 제주시 한경면 용수1길 108,33.322874451646,126.16770497798,제주특별자치도,제주시,한경면
하모니리조트,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 964-1,제주특별자치도 제주시 한림읍 협재로 213,33.3793605386577,126.252084997079,제주특별자치도,제주시,한림읍
산양곶자왈,관광명소,AT4,제주특별자치도 제주시 한경면 청수리 6,,33.2965030147887,126.251964029951,제주특별자치도,제주시,한경면
낙천의자공원,기타,,제주특별자치도 제주시 한경면 낙천리 1911-1,제주특별자치도 제주시 한경면 낙수로 97,33.3277440382769,126.225860916629,제주특별자치도,제주시,한경면
저바다에누워펜션,숙박,AD5,제주특별자치도 제주시 한경면 판포리 1643,제주특별자치도 제주시 한경면 판조로 3-5,33.3672236430616,126.20512840879744,제주특별자치도,제주시,한경면
네이처트레일,숙박,AD5,제주특별자치도 제주시 한림읍 금능리 1842-6,제주특별자치도 제주시 한림읍 홍수암로 30-5,33.3826154100218,126.22535350484,제주특별자치도,제주시,한림읍
청수리아파트,숙박,AD5,제주특별자치도 제주시 한경면 청수리 1281-6,제주특별자치도 제주시 한경면 청수서2길 96,33.3113706457189,126.244548097979,제주특별자치도,제주시,한경면
모켄리조트 제주,숙박,AD5,제주특별자치도 제주시 한경면 고산리 2141-2,제주특별자치도 제주시 한경면 고산로4길 12-7,33.3046163682744,126.18128915941,제주특별자치도,제주시,한경면
오름펜션,숙박,AD5,제주특별자치도 제주시 한경면 저지리 1724-5,제주특별자치도 제주시 한경면 중산간서로 3662,33.33126843582778,126.25611683347152,제주특별자치도,제주시,한경면
판포보름,숙박,AD5,제주특별자치도 제주시 한경면 판포리 1485-3,제주특별자치도 제주시 한경면 판포동1길 119,33.3719011845187,126.210795993545,제주특별자치도,제주시,한경면
월령선인장,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 411-1,제주특별자치도 제주시 한림읍 월령1길 10,33.3761584744981,126.215915608522,제주특별자치도,제주시,한림읍
NW702,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 364-1,제주특별자치도 제주시 한림읍 월령안길 7,33.377142421124745,126.21553711299543,제주특별자치도,제주시,한림읍
사이다게스트하우스,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 264-1,제주특별자치도 제주시 한림읍 월령3길 28-5,33.377924571279,126.216897005913,제주특별자치도,제주시,한림읍
판포레스트,숙박,AD5,제주특별자치도 제주시 한경면 판포리 2320,제주특별자치도 제주시 한경면 금등대안3길 48-13,33.34743129763963,126.20997482740096,제주특별자치도,제주시,한경면
청수풀,숙박,AD5,제주특별자치도 제주시 한경면 청수리 123-10,제주특별자치도 제주시 한경면 청수서5길 1-31,33.3024547918428,126.255165448758,제주특별자치도,제주시,한경면
월령바당집,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 435,제주특별자치도 제주시 한림읍 월령안길 34,33.3756926832773,126.214114474585,제주특별자치도,제주시,한림읍
포리별펜션,숙박,AD5,제주특별자치도 제주시 한경면 판포리 1826,제주특별자치도 제주시 한경면 판포동1길 33-53,33.3666991257127,126.207840868475,제주특별자치도,제주시,한경면
저지오름,관광명소,AT4,제주특별자치도 제주시 한경면 저지리 51,,33.33406409744909,126.25098365457889,제주특별자치도,제주시,한경면
시현의풍차펜션,숙박,AD5,제주특별자치도 제주시 한경면 신창리 1328,제주특별자치도 제주시 한경면 한경해안로 496-1,33.34246090147846,126.17314738884778,제주특별자치도,제주시,한경면
서쪽바다민박,숙박,AD5,제주특별자치도 제주시 한경면 두모리 2832-1,제주특별자치도 제주시 한경면 두모1길 24,33.3509596359337,126.181228381164,제주특별자치도,제주시,한경면
소희네하우스펜션,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 2238-1,제주특별자치도 제주시 한림읍 협재남2길 45-22,33.3806074383225,126.247014844498,제주특별자치도,제주시,한림읍
바다펜션,숙박,AD5,제주특별자치도 제주시 한림읍 월령리 347-1,제주특별자치도 제주시 한림읍 월령3길 27,33.3779851683589,126.216213004526,제주특별자치도,제주시,한림읍
새신오름,관광명소,AT4,제주특별자치도 제주시 한경면 청수리 3361,,33.297769488837204,126.23767491009167,제주특별자치도,제주시,한경면
금능소공원,기타,,제주특별자치도 제주시 한림읍 금능리,,33.3802109631028,126.220328279315,제주특별자치도,제주시,한림읍
일성콘도앤리조트 제주비치지점,숙박,AD5,제주특별자치도 제주시 한림읍 금능리 1625,제주특별자치도 제주시 한림읍 한림로 127,33.3856842570792,126.221293956778,제주특별자치도,제주시,한림읍
비양도,관광명소,AT4,제주특별자치도 제주시 한림읍 협재리,,33.4102777124648,126.227348369237,제주특별자치도,제주시,한림읍
블루스프링부띠끄호텔,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 2514-2,제주특별자치도 제주시 한림읍 한림로 330,33.39292966439031,126.24024265413908,제주특별자치도,제주시,한림읍
제주담스파빌,숙박,AD5,제주특별자치도 제주시 한림읍 금능리 1803-2,제주특별자치도 제주시 한림읍 한림로 162,33.3856390162412,126.22530197142,제주특별자치도,제주시,한림읍
협재 서쪽게스트하우스,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 2527,제주특별자치도 제주시 한림읍 협재2길 12,33.3924678352955,126.241091465614,제주특별자치도,제주시,한림읍
바다아리,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 1731,제주특별자치도 제주시 한림읍 한림로 361,33.3953989488135,126.242132227618,제주특별자치도,제주시,한림읍
호텔홀라인 제주협재점,숙박,AD5,제주특별자치도 제주시 한림읍 금능리 1296-3,제주특별자치도 제주시 한림읍 한림로 197,33.3864737094429,126.228892748622,제주특별자치도,제주시,한림읍
금능해수욕장 야영장,숙박,AD5,제주특별자치도 제주시 한림읍 금능리 2027,,33.39105592080061,126.23609094836843,제주특별자치도,제주시,한림읍
동행in협재,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 1689-1,제주특별자치도 제주시 한림읍 협재1길 27,33.3976897760075,126.243148511991,제주특별자치도,제주시,한림읍
풀벗 아그리투리스모,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 2169-1,제주특별자치도 제주시 한림읍 협재2길 93-14,33.3874474777642,126.246366921568,제주특별자치도,제주시,한림읍
비양봉,관광명소,AT4,제주특별자치도 제주시 한림읍 협재리 산 100-1,,33.4094531284489,126.226972967267,제주특별자치도,제주시,한림읍
이쁜새이쁘게노래하고펜션,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 2082-2,제주특별자치도 제주시 한림읍 협재로 68-5,33.39225180302679,126.24706922122047,제주특별자치도,제주시,한림읍
협제주스테이,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 1446-1,제주특별자치도 제주시 한림읍 협재1길 57,33.3990734728298,126.245625943419,제주특별자치도,제주시,한림읍
바르스테이,기타,,제주특별자치도 제주시 한림읍 협재리 1681-1,제주특별자치도 제주시 한림읍 협재1길 37,33.3984327743875,126.24375474906,제주특별자치도,제주시,한림읍
달시,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 1880-1,제주특별자치도 제주시 한림읍 한림로 372-6,33.3953965508722,126.243512338897,제주특별자치도,제주시,한림읍
라피아하우스,숙박,AD5,제주특별자치도 제주시 한림읍 옹포리 685-4,제주특별자치도 제주시 한림읍 옹포2길 37-92,33.3985585336156,126.252456932789,제주특별자치도,제주시,한림읍
달달하우스,숙박,AD5,제주특별자치도 제주시 한림읍 협재리 1576,제주특별자치도 제주시 한림읍 한림로 414-6,33.3982812913393,126.246419595456,제주특별자치도,제주시,한림읍
새별오름,관광명소,AT4,제주특별자치도 제주시 애월읍 봉성리 산 59-8,,33.366277591139294,126.3577306657398,제주특별자치도,제주시,애월읍
제주곶자왈도립공원,관광명소,AT4,제주특별자치도 서귀포시 대정읍 보성리 산 1,제주특별자치도 서귀포시 대정읍 에듀시티로 178,33.28318695642633,126.27365850720722,제주특별자치도,서귀포시,대정읍
환상숲곶자왈공원,기타,,제주특별자치도 제주시 한경면 저지리 2848-2,제주특별자치도 제주시 한경면 녹차분재로 594-1,33.3229067229708,126.263027856853,제주특별자치도,제주시,한경면
제주항공우주호텔,숙박,AD5,제주특별자치도 서귀포시 안덕면 서광리 산 41,제주특별자치도 서귀포시 안덕면 녹차분재로 216,33.302531354766934,126.29471021066175,제주특별자치도,서귀포시,안덕면
노리매,기타,,제주특별자치도 서귀포시 대정읍 구억리 654-1,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,33.283114676288,126.287339303265,제주특별자치도,서귀포시,대정읍
제주유리박물관,문화시설,CT1,제주특별자치도 서귀포시 상예동 4303,제주특별자치도 서귀포시 중산간서로 1403,33.2785417246746,126.370157858943,제주특별자치도,서귀포시,상예동
신화역사공원,기타,,제주특별자치도 서귀포시 안덕면 서광리 산 24-8,,33.2989799779026,126.317322126937,제주특별자치도,서귀포시,안덕면
어음리억새군락지,기타,,제주특별자치도 제주시 애월읍 어음리 산 68-5,,33.3776435605726,126.368172046505,제주특별자치도,제주시,애월읍
느지리오름,관광명소,AT4,제주특별자치도 제주시 한림읍 상명리 산 5,,33.366567968017,126.26159405812,제주특별자치도,제주시,한림읍
제주에우리집펜션,숙박,AD5,제주특별자치도 서귀포시 안덕면 서광리 333-4,제주특별자치도 서귀포시 안덕면 서광동로25번길 49,33.28852800278338,126.32664663718164,제주특별자치도,서귀포시,안덕면
웨스티하우스,숙박,AD5,제주특별자치도 서귀포시 안덕면 감산리 210-5,제주특별자치도 서귀포시 안덕면 일주서로1488번길 9,33.26102376627135,126.35581259666962,제주특별자치도,서귀포시,안덕면
테디팰리스,숙박,AD5,제주특별자치도 서귀포시 안덕면 서광리 2513,제주특별자치도 서귀포시 안덕면 서광동로34번길 204,33.2943192634887,126.341495183761,제주특별자치도,서귀포시,안덕면
누운오름,관광명소,AT4,제주특별자치도 제주시 한림읍 금악리 198-15,,33.36237778547049,126.3311916410295,제주특별자치도,제주시,한림읍
거린오름,관광명소,AT4,제주특별자치도 서귀포시 안덕면 동광리 산 94,,33.30313645797767,126.33193301644094,제주특별자치도,서귀포시,안덕면
WE호텔,숙박,AD5,제주특별자치도 서귀포시 회수동 30,제주특별자치도 서귀포시 1100로 453-95,33.2861974015548,126.444080619289,제주특별자치도,서귀포시,회수동
서귀포자연휴양림,관광명소,AT4,제주특별자치도 서귀포시 하원동 산 1-1,,33.31245945996342,126.46455741669227,제주특별자치도,서귀포시,하원동
서귀포호텔,숙박,AD5,제주특별자치도 서귀포시 상예동 161,제주특별자치도 서귀포시 상예로 319,33.2731855026733,126.39471590891,제주특별자치도,서귀포시,상예동
클럽이에스 제주리조트,숙박,AD5,제주특별자치도 서귀포시 하원동 1885,제주특별자치도 서귀포시 1100로 501,33.28953322340247,126.45606610073273,제주특별자치도,서귀포시,하원동
야크마을,숙박,AD5,제주특별자치도 서귀포시 색달동 1134,제주특별자치도 서귀포시 색달중앙로 162,33.269645076964274,126.41664225357148,제주특별자치도,서귀포시,색달동
중문통나무펜션&리조트,숙박,AD5,제주특별자치도 서귀포시 대포동 342-2,제주특별자치도 서귀포시 중산간서로594번길 7-8,33.26350903432724,126.45098041195747,제주특별자치도,서귀포시,대포동
거린사슴 전망대,관광명소,AT4,제주특별자치도 서귀포시 대포동 산 2-11,제주특별자치도 서귀포시 1100로 823,33.3074571021592,126.454563230661,제주특별자치도,서귀포시,대포동
앙끄리에펜션,숙박,AD5,제주특별자치도 서귀포시 색달동 1879,제주특별자치도 서귀포시 색달로61번길 59-8,33.263003756297884,126.4141513356424,제주특별자치도,서귀포시,색달동
한라산둘레길 천아숲길,관광명소,AT4,제주특별자치도 제주시 애월읍 봉성리 산 1,,33.366783109578,126.442575810086,제주특별자치도,제주시,애월읍
한라산둘레길 돌오름길,관광명소,AT4,제주특별자치도 서귀포시 중문동 산 1-3,,33.3242075271664,126.44848757392045,제주특별자치도,서귀포시,중문동
영아리,관광명소,AT4,제주특별자치도 서귀포시 안덕면 상천리 산 24,,33.3300522634903,126.399963867573,제주특별자치도,서귀포시,안덕면
우보악,관광명소,AT4,제주특별자치도 서귀포시 색달동 912-1,,33.2753620458607,126.401802352789,제주특별자치도,서귀포시,색달동
켄싱턴리조트 제주한림,숙박,AD5,제주특별자치도 제주시 한림읍 귀덕리 3861,제주특별자치도 제주시 한림읍 한림해안로 530,33.43578803770173,126.27436828474168,제주특별자치도,제주시,한림읍
올레길 15-B코스(한림-고내 올레),관광명소,AT4,제주특별자치도 제주시 한림읍 귀덕리,,33.44696680356802,126.2967483721911,제주특별자치도,제주시,한림읍
에코그린리조트,숙박,AD5,제주특별자치도 제주시 한림읍 귀덕리 1502,제주특별자치도 제주시 한림읍 귀덕6길 94,33.43528831814656,126.29147883038122,제주특별자치도,제주시,한림읍
물뜰에쉼팡리조트,숙박,AD5,제주특별자치도 제주시 한림읍 귀덕리 721-1,제주특별자치도 제주시 한림읍 귀덕로 73,33.437978575106,126.297805929186,제주특별자치도,제주시,한림읍
플라주메종,숙박,AD5,제주특별자치도 제주시 한림읍 상대리 3802-3,제주특별자치도 제주시 한림읍 상대2길 36,33.3920301548253,126.283176805544,제주특별자치도,제주시,한림읍
비엔토펜션,숙박,AD5,제주특별자치도 제주시 애월읍 금성리 461-9,제주특별자치도 제주시 애월읍 금성5길 24,33.4468495839916,126.3026526087553,제주특별자치도,제주시,애월읍
민수민수 게스트하우스,숙박,AD5,제주특별자치도 제주시 한림읍 귀덕리 904-7,제주특별자치도 제주시 한림읍 일주서로 5903-6,33.44493673845114,126.29664322832691,제주특별자치도,제주시,한림읍
콤포스텔라 별들의들판,숙박,AD5,제주특별자치도 제주시 한림읍 귀덕리 1836-3,제주특별자치도 제주시 한림읍 귀덕14길 187-1,33.4281931414234,126.293113868845,제주특별자치도,제주시,한림읍
어도오름,관광명소,AT4,제주특별자치도 제주시 애월읍 봉성리 3920-35,,33.42055577335972,126.30846658230371,제주특별자치도,제주시,애월읍
토투가,기타,,제주특별자치도 제주시 한림읍 귀덕리 3020-2,제주특별자치도 제주시 한림읍 귀덕9길 19,33.4428601601355,126.289959003448,제주특별자치도,제주시,한림읍
곽지로온,숙박,AD5,제주특별자치도 제주시 애월읍 곽지리 852-1,제주특별자치도 제주시 애월읍 곽납로 62-19,33.4425862068945,126.317274860228,제주특별자치도,제주시,애월읍
제주프랜,숙박,AD5,제주특별자치도 제주시 한림읍 동명리 1473,제주특별자치도 제주시 한림읍 일주서로 5292,33.40146220546264,126.26736368633583,제주특별자치도,제주시,한림읍
